user_id,item_id,rating
0,0,1
0,1,2
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,0
0,11,1
0,12,1
0,13,1
0,14,1
0,15,2
0,16,2
0,17,2
0,18,2
0,19,1
0,20,1
0,21,1
0,22,1
0,23,1
0,24,1
0,25,1
0,26,1
0,27,1
0,28,1
0,29,2
0,30,1
0,31,1
0,32,1
0,33,1
0,34,1
0,35,1
0,36,1
0,37,1
0,38,1
0,39,1
0,40,1
0,41,1
0,42,1
0,43,1
0,44,1
0,45,1
0,46,1
0,47,1
0,48,1
0,49,1
0,50,0
0,51,1
0,52,1
0,53,1
0,54,1
0,55,1
0,56,1
0,57,1
0,58,1
0,59,1
0,60,1
0,61,1
0,62,1
0,63,1
0,64,1
0,65,1
0,66,1
0,67,1
0,68,1
0,69,1
0,70,1
0,71,2
0,72,1
0,73,1
0,74,1
0,75,1
0,76,1
0,77,1
0,78,1
0,79,1
0,80,1
0,81,1
0,82,1
0,83,1
0,84,1
0,85,1
0,86,1
0,87,1
0,88,1
0,89,1
0,90,1
0,91,1
0,92,1
0,93,1
0,94,1
0,95,1
0,96,1
0,97,1
0,98,2
0,99,1
1,0,2
1,1,2
1,2,2
1,3,1
1,4,2
1,5,2
1,6,2
1,7,1
1,8,2
1,9,2
1,10,2
1,11,2
1,12,2
1,13,1
1,14,2
1,15,2
1,16,2
1,17,2
1,18,2
1,19,1
1,20,2
1,21,1
1,22,1
1,23,2
1,24,2
1,25,1
1,26,1
1,27,2
1,28,2
1,29,2
1,30,2
1,31,2
1,32,2
1,33,2
1,34,2
1,35,2
1,36,2
1,37,1
1,38,2
1,39,2
1,40,2
1,41,2
1,42,2
1,43,1
1,44,1
1,45,2
1,46,2
1,47,1
1,48,2
1,49,1
1,50,2
1,51,2
1,52,2
1,53,1
1,54,2
1,55,2
1,56,1
1,57,2
1,58,2
1,59,2
1,60,2
1,61,1
1,62,2
1,63,2
1,64,1
1,65,2
1,66,2
1,67,2
1,68,2
1,69,2
1,70,2
1,71,2
1,72,1
1,73,2
1,74,2
1,75,1
1,76,1
1,77,2
1,78,2
1,79,1
1,80,2
1,81,1
1,82,2
1,83,2
1,84,2
1,85,2
1,86,2
1,87,2
1,88,1
1,89,2
1,90,2
1,91,1
1,92,2
1,93,1
1,94,2
1,95,2
1,96,2
1,97,2
1,98,2
1,99,1
2,0,2
2,1,2
2,2,2
2,3,2
2,4,2
2,5,2
2,6,2
2,7,2
2,8,2
2,9,2
2,10,2
2,11,2
2,12,2
2,13,2
2,14,2
